Label,Temperatura,Humedad,ResistenciaGas
Aire neutral,29.33,43.67,162.18
Aire neutral,29.33,43.68,162.49
Aire neutral,29.32,43.69,162.8
Aire neutral,29.32,43.69,162.49
Aire neutral,29.32,43.71,162.18
Aire neutral,29.31,43.71,161.72
Aire neutral,29.32,43.73,162.18
Aire neutral,29.34,43.73,162.02
Aire neutral,29.36,43.74,161.87
Aire neutral,29.38,43.73,162.18
Aire neutral,29.39,43.72,162.33
Aire neutral,29.4,43.7,161.41
Aire neutral,29.4,43.67,161.57
Aire neutral,29.39,43.66,161.87
Aire neutral,29.38,43.67,161.72
Aire neutral,29.37,43.66,162.02
Aire neutral,29.37,43.7,161.87
Aire neutral,29.36,43.72,161.57
Aire neutral,29.35,43.74,162.49
Aire neutral,29.35,43.75,162.02
Aire neutral,29.36,43.77,161.57
Aire neutral,29.36,43.79,162.18
Aire neutral,29.36,43.8,161.72
Aire neutral,29.36,43.8,162.18
Aire neutral,29.36,43.81,161.41
Aire neutral,29.37,43.83,161.11
Aire neutral,29.38,43.83,162.02
Aire neutral,29.39,43.83,161.57
Aire neutral,29.4,43.83,162.02
Aire neutral,29.4,43.82,161.11
Aire neutral,29.39,43.81,160.96
Aire neutral,29.39,43.81,161.72
Aire neutral,29.38,43.81,161.72
Aire neutral,29.37,43.8,162.33
Aire neutral,29.36,43.81,161.41
Aire neutral,29.36,43.81,161.72
Aire neutral,29.35,43.81,162.02
Aire neutral,29.34,43.83,161.72
Aire neutral,29.33,43.84,162.02
Aire neutral,29.33,43.86,162.02
Aire neutral,29.31,43.87,161.87
Aire neutral,29.3,43.88,162.18
Aire neutral,29.29,43.88,162.02
Aire neutral,29.27,43.9,162.02
Aire neutral,29.27,43.92,162.02
Aire neutral,29.28,43.95,162.02
Aire neutral,29.29,43.96,161.87
Aire neutral,29.29,43.96,161.87
Aire neutral,29.29,43.97,161.26
Aire neutral,29.29,43.97,161.87
Aire neutral,29.28,43.97,161.72
Aire neutral,29.28,43.98,161.57
Aire neutral,29.28,43.98,161.72
Aire neutral,29.27,43.98,161.26
Aire neutral,29.27,44.01,162.02
Aire neutral,29.26,44.01,162.02
Aire neutral,29.26,44.03,162.02
Aire neutral,29.25,44.03,161.87
Aire neutral,29.24,44.04,162.33
Aire neutral,29.23,44.06,162.49
Aire neutral,29.21,44.06,162.33
Aire neutral,29.2,44.07,162.33
Aire neutral,29.17,44.1,162.64
Aire neutral,29.16,44.1,162.8
Aire neutral,29.16,44.14,162.8
Aire neutral,29.15,44.15,162.18
Aire neutral,29.15,44.17,162.18
Aire neutral,29.15,44.18,162.49
Aire neutral,29.14,44.19,162.18
Aire neutral,29.14,44.2,162.33
Aire neutral,29.14,44.2,163.11
Aire neutral,29.13,44.21,162.33
Aire neutral,29.13,44.21,162.95
Aire neutral,29.13,44.24,162.64
Aire neutral,29.12,44.25,163.27
Aire neutral,29.12,44.26,162.64
Aire neutral,29.13,44.28,163.27
Aire neutral,29.13,44.28,162.18
Aire neutral,29.13,44.27,163.42
Aire neutral,29.13,44.28,163.27
Aire neutral,29.13,44.26,163.27
Aire neutral,29.13,44.28,162.95
Aire neutral,29.14,44.26,163.27
Aire neutral,29.14,44.27,162.8
Aire neutral,29.15,44.27,163.11
Aire neutral,29.17,44.26,162.95
Aire neutral,29.18,44.25,163.27
Aire neutral,29.19,44.24,162.95
Aire neutral,29.19,44.21,163.27
Aire neutral,29.19,44.21,163.42
Aire neutral,29.19,44.2,163.27
Aire neutral,29.18,44.18,163.42
Aire neutral,29.17,44.19,163.11
Aire neutral,29.17,44.18,163.11
Aire neutral,29.17,44.17,163.42
Aire neutral,29.15,44.18,163.27
Aire neutral,29.14,44.19,164.05
Aire neutral,29.14,44.18,163.27
Aire neutral,29.14,44.17,163.58
Aire neutral,29.14,44.18,163.89
Aire neutral,29.14,44.19,163.11
Aire neutral,29.14,44.19,163.42
Aire neutral,29.14,44.19,163.42
Aire neutral,29.14,44.2,162.49
Aire neutral,29.12,44.19,163.11
Aire neutral,29.1,44.19,163.89
Aire neutral,29.09,44.21,164.21
Aire neutral,29.07,44.23,164.05
Aire neutral,29.05,44.24,164.21
Aire neutral,29.05,44.26,163.58
Aire neutral,29.07,44.28,163.89
Aire neutral,29.09,44.26,164.21
Aire neutral,29.11,44.27,164.05
Aire neutral,29.11,44.26,163.58
Aire neutral,29.11,44.23,164.21
Aire neutral,29.1,44.24,163.42
Aire neutral,29.1,44.22,164.05
Aire neutral,29.1,44.23,164.21
Aire neutral,29.09,44.23,163.89
Aire neutral,29.08,44.23,165.0
Aire neutral,29.08,44.24,163.74
Aire neutral,29.11,44.24,164.21
Aire neutral,29.14,44.22,164.05
Aire neutral,29.16,44.2,163.74
Aire neutral,29.17,44.18,164.37
Aire neutral,29.17,44.14,164.37
Aire neutral,29.16,44.13,164.37
Aire neutral,29.16,44.11,164.21
Aire neutral,29.16,44.12,164.21
Aire neutral,29.15,44.1,165.0
Aire neutral,29.14,44.11,164.05
Aire neutral,29.13,44.1,164.84
Aire neutral,29.11,44.09,164.21
Aire neutral,29.11,44.11,164.52
Aire neutral,29.1,44.1,164.68
Aire neutral,29.1,44.11,164.21
Aire neutral,29.12,44.11,164.05
Aire neutral,29.14,44.12,164.37
Aire neutral,29.15,44.1,164.52
Aire neutral,29.18,44.09,164.21
Aire neutral,29.19,44.05,163.58
Aire neutral,29.19,44.03,164.37
Aire neutral,29.19,44.01,164.05
Aire neutral,29.19,43.98,164.21
Aire neutral,29.19,43.97,163.58
Aire neutral,29.18,43.96,164.52
Aire neutral,29.17,43.96,165.0
Aire neutral,29.16,43.95,165.16
Aire neutral,29.15,43.94,165.16
Aire neutral,29.14,43.96,164.52
Aire neutral,29.14,43.96,164.52
Aire neutral,29.14,43.96,165.0
Aire neutral,29.13,43.97,165.16
Aire neutral,29.13,43.97,165.32
Aire neutral,29.12,43.98,165.16
Aire neutral,29.11,43.97,165.8
Aire neutral,29.1,43.97,165.16
Aire neutral,29.08,43.99,164.84
Aire neutral,29.06,44.0,165.32
Aire neutral,29.05,44.0,165.96
Aire neutral,29.04,44.02,165.16
Aire neutral,29.04,44.04,165.64
Aire neutral,29.04,44.06,164.84
Aire neutral,29.04,44.09,165.48
Aire neutral,29.05,44.1,165.32
Aire neutral,29.06,44.1,164.84
Aire neutral,29.07,44.11,165.48
Aire neutral,29.09,44.11,165.32
Aire neutral,29.1,44.1,164.68
Aire neutral,29.11,44.08,165.32
Aire neutral,29.12,44.06,165.32
Aire neutral,29.12,44.05,165.48
Aire neutral,29.12,44.03,165.16
Aire neutral,29.11,44.03,165.16
Aire neutral,29.1,44.0,164.68
Aire neutral,29.09,44.01,165.64
Aire neutral,29.08,44.01,165.0
Aire neutral,29.06,44.01,165.8
Aire neutral,29.04,44.04,165.32
Aire neutral,29.03,44.05,165.48
Aire neutral,29.03,44.07,165.8
Aire neutral,29.01,44.08,165.32
Aire neutral,29.0,44.11,164.84
Aire neutral,29.0,44.14,164.84
Aire neutral,28.98,44.14,165.96
Aire neutral,28.96,44.16,165.16
Aire neutral,28.94,44.2,165.96
Aire neutral,28.93,44.22,166.45
Aire neutral,28.94,44.25,164.52
Aire neutral,28.94,44.27,166.29
Aire neutral,28.95,44.27,165.64
Aire neutral,28.94,44.28,166.29
Aire neutral,28.94,44.28,165.8
Aire neutral,28.93,44.29,165.48
Aire neutral,28.93,44.3,166.29
Aire neutral,28.93,44.31,165.16
Aire neutral,28.93,44.32,165.64
Aire neutral,28.93,44.32,166.13
Aire neutral,28.93,44.34,166.13
Aire neutral,28.92,44.32,165.96
Aire neutral,28.91,44.33,165.64
Aire neutral,28.91,44.33,165.32
Aire neutral,28.9,44.35,165.16
Aire neutral,28.89,44.34,165.64
Aire neutral,28.88,44.38,166.13
Aire neutral,28.88,44.37,165.0
Aire neutral,28.88,44.37,165.96
Aire neutral,28.88,44.39,165.8
Aire neutral,28.88,44.39,165.96
Aire neutral,28.88,44.39,165.32
Aire neutral,28.88,44.41,166.29
Aire neutral,28.87,44.39,165.8
Aire neutral,28.87,44.39,165.48
Aire neutral,28.87,44.39,165.8
Aire neutral,28.87,44.4,166.29
Aire neutral,28.87,44.39,165.32
Aire neutral,28.86,44.39,165.96
Aire neutral,28.87,44.4,166.29
Aire neutral,28.87,44.4,165.64
Aire neutral,28.87,44.4,165.32
Aire neutral,28.87,44.4,166.29
Aire neutral,28.87,44.39,165.8
Aire neutral,28.87,44.37,166.13
Aire neutral,28.87,44.37,166.45
Aire neutral,28.86,44.38,166.77
Aire neutral,28.86,44.37,166.29
Aire neutral,28.85,44.36,166.29
Aire neutral,28.85,44.36,167.27
Aire neutral,28.85,44.34,167.1
Aire neutral,28.84,44.35,167.1
Aire neutral,28.83,44.36,166.13
Aire neutral,28.83,44.37,166.61
Aire neutral,28.83,44.37,166.29
Aire neutral,28.82,44.37,166.61
Aire neutral,28.82,44.36,167.27
Aire neutral,28.81,44.38,167.1
Aire neutral,28.81,44.38,167.76
Aire neutral,28.8,44.38,166.29
Aire neutral,28.79,44.39,166.94
Aire neutral,28.79,44.41,166.29
Aire neutral,28.79,44.43,166.61
Aire neutral,28.79,44.42,166.77
Aire neutral,28.78,44.42,166.45
Aire neutral,28.79,44.44,167.27
Aire neutral,28.79,44.41,166.61
Aire neutral,28.79,44.42,166.94
Aire neutral,28.78,44.42,166.94
Aire neutral,28.78,44.41,166.29
Aire neutral,28.78,44.44,166.61
Aire neutral,28.78,44.44,167.1
Aire neutral,28.78,44.43,166.77
Aire neutral,28.79,44.43,166.77
Aire neutral,28.78,44.44,166.61
Aire neutral,28.78,44.44,167.76
Aire neutral,28.79,44.43,166.77
Aire neutral,28.79,44.43,166.61
Aire neutral,28.79,44.43,166.77
Aire neutral,28.8,44.44,166.94
Aire neutral,28.81,44.43,166.94
Aire neutral,28.81,44.41,166.13
Aire neutral,28.82,44.41,167.1
Aire neutral,28.82,44.4,166.94
Aire neutral,28.82,44.39,167.27
Aire neutral,28.82,44.39,166.45
Aire neutral,28.82,44.39,167.92
Aire neutral,28.83,44.38,167.1
Aire neutral,28.84,44.37,165.96
Aire neutral,28.85,44.36,166.94
Aire neutral,28.85,44.35,167.1
Aire neutral,28.85,44.34,166.61
Aire neutral,28.85,44.31,166.94
Aire neutral,28.86,44.29,167.27
Aire neutral,28.86,44.3,167.43
Aire neutral,28.86,44.29,166.77
Aire neutral,28.86,44.28,166.77
Aire neutral,28.86,44.27,166.77
Aire neutral,28.86,44.28,166.45
Aire neutral,28.86,44.28,167.43
Aire neutral,28.86,44.27,167.76
Aire neutral,28.86,44.26,167.43
Aire neutral,28.87,44.26,166.77
Aire neutral,28.87,44.26,166.29
Aire neutral,28.88,44.25,166.94
Aire neutral,28.89,44.25,166.13
Aire neutral,28.89,44.24,166.29
Aire neutral,28.9,44.22,166.77
Aire neutral,28.9,44.21,165.96
Aire neutral,28.9,44.22,167.27
Aire neutral,28.9,44.2,167.27
Aire neutral,28.89,44.21,166.94
Aire neutral,28.89,44.22,166.77
Aire neutral,28.89,44.21,166.61
Aire neutral,28.89,44.2,166.77
Aire neutral,28.89,44.21,166.29
Aire neutral,28.88,44.21,166.77
Aire neutral,28.88,44.23,166.45
Aire neutral,28.87,44.23,167.1
Aire neutral,28.87,44.23,167.43
Aire neutral,28.87,44.24,168.26
Aire neutral,28.86,44.25,166.61
Aire neutral,28.86,44.27,167.59
Aire neutral,28.85,44.27,166.13
Aire neutral,28.85,44.27,166.77
Aire neutral,28.84,44.28,166.29
Aire neutral,28.84,44.3,166.29
Aire neutral,28.84,44.31,166.29
Aire neutral,28.85,44.29,167.1
Aire neutral,28.85,44.3,165.8
Aire neutral,28.86,44.3,166.45
Aire neutral,28.87,44.31,166.45
Aire neutral,28.88,44.29,166.77
Aire neutral,28.88,44.29,166.77
Aire neutral,28.88,44.28,165.8
Aire neutral,28.88,44.26,167.59
Aire neutral,28.87,44.26,166.45
Aire neutral,28.87,44.26,166.94
Aire neutral,28.86,44.27,167.1
Aire neutral,28.85,44.29,166.61
Aire neutral,28.85,44.29,166.61
Aire neutral,28.85,44.3,167.1
Aire neutral,28.85,44.31,166.13
Aire neutral,28.84,44.32,166.61
Aire neutral,28.84,44.35,166.94
Aire neutral,28.84,44.36,166.94
Aire neutral,28.84,44.36,166.94
Aire neutral,28.84,44.37,167.43
Aire neutral,28.84,44.38,166.29
Aire neutral,28.84,44.4,167.59
Aire neutral,28.85,44.38,166.94
Aire neutral,28.86,44.39,166.45
Aire neutral,28.85,44.38,166.94
Aire neutral,28.85,44.41,166.29
Aire neutral,28.85,44.41,166.13
Aire neutral,28.85,44.41,166.29
Aire neutral,28.86,44.42,166.61
Aire neutral,28.86,44.44,165.48
Aire neutral,28.86,44.44,166.94
Aire neutral,28.86,44.46,166.61
Aire neutral,28.86,44.45,166.61
Aire neutral,28.87,44.44,166.61
Aire neutral,28.87,44.44,165.8
Aire neutral,28.88,44.42,166.61
Aire neutral,28.88,44.42,166.45
Aire neutral,28.89,44.42,165.64
Aire neutral,28.88,44.41,165.96
Aire neutral,28.89,44.41,166.45
Aire neutral,28.89,44.43,166.77
Aire neutral,28.89,44.42,166.77
Aire neutral,28.9,44.42,165.48
Aire neutral,28.9,44.41,166.77
Aire neutral,28.9,44.43,165.64
Aire neutral,28.9,44.42,165.48
Aire neutral,28.91,44.43,165.64
Aire neutral,28.91,44.42,165.64
Aire neutral,28.92,44.42,166.61
Aire neutral,28.93,44.41,165.32
Aire neutral,28.94,44.41,166.45
Aire neutral,28.96,44.38,165.8
Aire neutral,28.97,44.37,165.8
Aire neutral,28.98,44.34,164.52
Aire neutral,28.99,44.34,165.96
Aire neutral,28.99,44.32,166.13
Aire neutral,28.99,44.31,165.96
Aire neutral,29.0,44.31,165.64
Aire neutral,29.01,44.3,165.96
Aire neutral,29.02,44.29,166.61
Aire neutral,29.02,44.27,165.64
Aire neutral,29.03,44.26,165.16
Aire neutral,29.04,44.26,166.13
Aire neutral,29.04,44.25,165.48
Aire neutral,29.05,44.22,165.64
Aire neutral,29.06,44.21,165.0
Aire neutral,29.06,44.2,165.64
Aire neutral,29.06,44.18,165.48
Aire neutral,29.06,44.19,165.64
Aire neutral,29.06,44.16,165.96
Aire neutral,29.06,44.17,165.16
Aire neutral,29.06,44.15,165.8
Aire neutral,29.06,44.15,165.8
Aire neutral,29.06,44.14,166.13
Aire neutral,29.06,44.13,165.8
Aire neutral,29.06,44.12,165.48
Aire neutral,29.05,44.13,165.32
Aire neutral,29.04,44.14,165.96
Aire neutral,29.04,44.14,165.16
Aire neutral,29.04,44.15,165.8
Aire neutral,29.03,44.15,165.64
Aire neutral,29.04,44.16,165.32
Aire neutral,29.03,44.16,165.64
Aire neutral,29.03,44.16,166.13
Aire neutral,29.03,44.15,165.16
Aire neutral,29.02,44.14,165.64
Aire neutral,29.02,44.16,165.32
Aire neutral,29.01,44.14,165.16
Aire neutral,29.01,44.17,165.64
Aire neutral,29.0,44.17,166.61
Aire neutral,29.0,44.19,165.48
Aire neutral,28.99,44.18,165.48
Aire neutral,28.99,44.2,166.45
Aire neutral,28.99,44.2,165.8
Aire neutral,28.98,44.21,165.8
Aire neutral,28.98,44.23,165.96
Aire neutral,28.98,44.21,165.8
Aire neutral,28.98,44.22,165.32
Aire neutral,28.98,44.23,165.96
Aire neutral,28.98,44.21,166.13
Aire neutral,28.98,44.22,165.16
Aire neutral,28.98,44.23,165.96
Aire neutral,28.99,44.22,165.8
Aire neutral,29.0,44.23,166.45
Aire neutral,29.0,44.22,165.0
Aire neutral,29.01,44.22,165.64
Aire neutral,29.01,44.21,165.16
Aire neutral,29.01,44.2,165.96
Aire neutral,29.02,44.2,165.0
Aire neutral,29.01,44.21,164.52
Aire neutral,29.02,44.18,165.8
Aire neutral,29.01,44.19,165.8
Aire neutral,29.01,44.2,165.32
Aire neutral,29.01,44.19,165.48
Aire neutral,29.0,44.19,165.32
Aire neutral,29.0,44.19,166.45
Aire neutral,28.99,44.17,165.8
Aire neutral,28.98,44.18,165.8
Aire neutral,28.98,44.19,165.48
Aire neutral,28.97,44.21,165.16
Aire neutral,28.97,44.24,165.64
Aire neutral,28.96,44.25,165.16
Aire neutral,28.96,44.27,165.16
Aire neutral,28.98,44.28,164.37
Aire neutral,29.0,44.27,164.52
Aire neutral,29.03,44.26,165.32
Aire neutral,29.03,44.25,164.84
Aire neutral,29.04,44.23,165.64
Aire neutral,29.04,44.22,165.0
Aire neutral,29.04,44.22,165.16
Aire neutral,29.04,44.19,165.48
Aire neutral,29.05,44.18,164.52
Aire neutral,29.05,44.17,164.84
Aire neutral,29.04,44.17,165.16
Aire neutral,29.04,44.16,165.48
Aire neutral,29.04,44.16,164.52
Aire neutral,29.03,44.16,164.52
Aire neutral,29.02,44.15,165.16
Aire neutral,29.02,44.14,165.32
Aire neutral,29.01,44.13,165.8
Aire neutral,29.0,44.18,164.52
Aire neutral,29.0,44.19,163.89
Aire neutral,28.99,44.2,164.37
Aire neutral,28.99,44.22,164.84
Aire neutral,28.99,44.23,164.37
Aire neutral,28.99,44.23,164.84
Aire neutral,28.99,44.24,164.68
Aire neutral,28.99,44.26,165.48
Aire neutral,28.99,44.27,164.84
Aire neutral,29.0,44.26,164.68
Aire neutral,29.01,44.25,165.32
Aire neutral,29.02,44.24,163.42
Aire neutral,29.03,44.23,164.52
Aire neutral,29.04,44.2,165.16
Aire neutral,29.04,44.22,165.16
Aire neutral,29.04,44.2,164.68
Aire neutral,29.04,44.18,165.48
Aire neutral,29.04,44.17,164.84
Aire neutral,29.04,44.17,165.48
Aire neutral,29.04,44.17,165.16
Aire neutral,29.04,44.15,164.68
Aire neutral,29.04,44.13,164.68
Aire neutral,29.04,44.12,165.64
Aire neutral,29.03,44.12,165.32
Aire neutral,29.04,44.13,164.84
Aire neutral,29.04,44.13,164.68
Aire neutral,29.04,44.13,165.0
Aire neutral,29.05,44.13,164.84
Aire neutral,29.06,44.12,164.52
Aire neutral,29.06,44.12,164.21
Aire neutral,29.06,44.1,164.84
Aire neutral,29.05,44.1,164.68
Aire neutral,29.05,44.09,164.84
Aire neutral,29.05,44.09,164.84
Aire neutral,29.05,44.09,165.16
Aire neutral,29.05,44.09,165.16
Aire neutral,29.04,44.09,164.84
Aire neutral,29.04,44.08,164.84
Aire neutral,29.06,44.09,164.68
Aire neutral,29.07,44.08,165.16
Aire neutral,29.09,44.06,165.32
Aire neutral,29.1,44.04,164.84
Aire neutral,29.11,44.04,165.16
Aire neutral,29.12,44.0,165.0
Aire neutral,29.12,44.01,165.0
Aire neutral,29.13,43.98,164.84
Aire neutral,29.12,43.97,164.52
Aire neutral,29.12,43.96,164.52
Aire neutral,29.12,43.95,164.37
Aire neutral,29.11,43.95,165.48
Aire neutral,29.11,43.95,164.37
Aire neutral,29.1,43.94,165.0
Aire neutral,29.09,43.95,165.48
Aire neutral,29.08,43.94,165.0
Aire neutral,29.07,43.95,165.32
Aire neutral,29.07,43.96,165.32
Aire neutral,29.06,43.96,165.16
Aire neutral,29.06,43.98,165.0
Aire neutral,29.05,43.99,165.32
Aire neutral,29.05,44.0,164.37
Aire neutral,29.05,43.99,165.16
Aire neutral,29.05,44.01,165.16
Aire neutral,29.05,44.01,165.32
Aire neutral,29.05,44.01,165.0
Aire neutral,29.05,44.0,164.84
Aire neutral,29.05,44.01,165.64
Aire neutral,29.06,44.02,165.32
Aire neutral,29.06,44.01,165.48
Aire neutral,29.06,44.01,165.0
Aire neutral,29.06,44.01,164.68
Aire neutral,29.05,44.01,165.8
Aire neutral,29.05,44.0,164.84
Aire neutral,29.05,44.01,165.64
Aire neutral,29.06,44.01,165.16
Aire neutral,29.06,44.01,164.84
Aire neutral,29.05,44.02,164.68
Aire neutral,29.05,44.02,165.16
Aire neutral,29.06,44.02,164.21
Aire neutral,29.06,44.01,165.32
Aire neutral,29.06,44.01,165.96
Aire neutral,29.06,44.01,164.84
Aire neutral,29.06,44.02,165.8
Aire neutral,29.06,44.01,164.84
Aire neutral,29.05,44.03,164.05
Aire neutral,29.05,44.02,165.0
Aire neutral,29.04,44.02,165.8
Aire neutral,29.03,44.03,165.0
Aire neutral,29.03,44.02,165.48
Aire neutral,29.02,44.05,165.32
Aire neutral,29.01,44.06,165.32
Aire neutral,29.0,44.07,165.0
Aire neutral,28.99,44.09,165.0
Aire neutral,28.98,44.09,164.84
Aire neutral,28.98,44.12,164.37
Aire neutral,28.97,44.14,164.52
Aire neutral,28.97,44.16,165.0
Aire neutral,28.97,44.19,165.0
Aire neutral,28.96,44.19,165.48
Aire neutral,28.96,44.21,165.32
Aire neutral,28.96,44.22,164.52
Aire neutral,28.95,44.24,165.16
Aire neutral,28.95,44.24,165.0
Aire neutral,28.95,44.25,165.8
Aire neutral,28.95,44.27,165.16
Aire neutral,28.95,44.28,164.68
Aire neutral,28.95,44.29,165.16
Aire neutral,28.95,44.29,165.16
Aire neutral,28.95,44.3,165.0
Aire neutral,28.95,44.3,165.64
Aire neutral,28.96,44.31,164.68
Aire neutral,28.96,44.32,165.64
Aire neutral,28.97,44.3,165.64
Aire neutral,28.97,44.3,164.68
Aire neutral,28.96,44.32,164.84
Aire neutral,28.95,44.33,165.16
Aire neutral,28.95,44.35,165.32
Aire neutral,28.95,44.36,165.48
Aire neutral,28.94,44.39,164.52
Aire neutral,28.94,44.41,165.32
Aire neutral,28.93,44.41,164.52
Aire neutral,28.93,44.44,165.0
Aire neutral,28.92,44.44,164.68
Aire neutral,28.92,44.45,165.0
Aire neutral,28.92,44.47,165.0
Aire neutral,28.92,44.47,164.68
Aire neutral,28.91,44.49,165.16
Aire neutral,28.91,44.49,164.37
Aire neutral,28.9,44.49,165.32
Aire neutral,28.9,44.5,164.68
Aire neutral,28.9,44.5,165.32
Aire neutral,28.9,44.52,165.0
Aire neutral,28.9,44.53,165.16
Aire neutral,28.9,44.53,164.52
Aire neutral,28.9,44.55,165.0
Aire neutral,28.9,44.55,164.84
Aire neutral,28.9,44.55,165.0
Aire neutral,28.89,44.56,164.37
Aire neutral,28.89,44.57,164.37
Aire neutral,28.89,44.57,164.84
Aire neutral,28.89,44.57,164.52
Aire neutral,28.9,44.57,164.84
Aire neutral,28.9,44.58,165.32
Aire neutral,28.91,44.57,164.84
Aire neutral,28.91,44.57,165.64
Aire neutral,28.91,44.58,165.0
Aire neutral,28.91,44.58,165.64
Aire neutral,28.91,44.58,164.68
Aire neutral,28.91,44.58,164.84
Aire neutral,28.92,44.58,164.37
Aire neutral,28.93,44.57,164.21
Aire neutral,28.94,44.55,165.48
Aire neutral,28.95,44.56,163.74
Aire neutral,28.96,44.53,164.68
Aire neutral,28.96,44.53,164.68
Aire neutral,28.96,44.53,165.0
Aire neutral,28.97,44.53,164.84
Aire neutral,28.97,44.5,165.0
Aire neutral,28.97,44.49,165.64
Aire neutral,28.97,44.51,164.21
Aire neutral,28.98,44.49,164.84
Aire neutral,28.98,44.48,165.48
Aire neutral,28.99,44.47,164.37
Aire neutral,28.99,44.46,165.0
Aire neutral,28.99,44.44,164.05
Aire neutral,28.98,44.44,165.32
Aire neutral,28.98,44.43,164.68
Aire neutral,28.99,44.42,165.16
Aire neutral,28.99,44.41,165.64
Aire neutral,29.0,44.41,164.21
Aire neutral,29.01,44.38,165.48
Aire neutral,29.02,44.39,164.68
Aire neutral,29.02,44.37,165.0
Aire neutral,29.03,44.36,165.48
Aire neutral,29.03,44.36,164.37
Aire neutral,29.03,44.36,164.52
Aire neutral,29.02,44.35,165.64
Aire neutral,29.02,44.35,165.48
Aire neutral,29.02,44.34,165.96
Aire neutral,29.01,44.33,165.48
Aire neutral,29.01,44.32,165.16
Aire neutral,29.0,44.33,164.68
Aire neutral,29.0,44.34,165.16
Aire neutral,28.99,44.35,165.0
Aire neutral,28.99,44.34,165.64
Aire neutral,28.98,44.36,165.64
Aire neutral,28.98,44.34,164.84
Aire neutral,28.98,44.36,165.0
Aire neutral,28.99,44.38,165.0
Aire neutral,28.99,44.38,164.21
Aire neutral,28.99,44.38,164.84
Aire neutral,28.99,44.37,165.64
Aire neutral,28.99,44.36,164.37
Aire neutral,29.0,44.37,165.64
Aire neutral,28.99,44.37,165.8
Aire neutral,28.99,44.38,165.16
